,bandwidth,startTime,sendTime,1,2
4166,15,41,48,3.0,48.0
4167,935,15,27,0.0,15.0
4168,624,23,25,0.0,23.0
4169,112,25,9,0.0,25.0
4170,30,26,23,0.0,26.0
4171,989,9,15,0.0,9.0
4172,142,35,2,0.0,35.0
4173,927,0,4,6.0,1.0
4174,998,46,34,0.0,46.0
4175,265,29,44,0.0,29.0
4176,979,11,24,0.0,11.0
4177,293,9,5,0.0,9.0
4178,267,6,20,0.0,6.0
4179,963,27,27,0.0,27.0
4180,290,19,4,0.0,19.0
4181,11,36,46,0.0,36.0
4182,21,50,29,0.0,50.0
4183,363,37,32,0.0,37.0
4184,962,33,34,0.0,33.0
4185,932,28,8,0.0,28.0
4186,125,18,1,0.0,18.0
4187,818,20,47,1.0,116.0
4188,489,38,15,0.0,38.0
4189,248,13,39,0.0,13.0
4190,216,26,6,0.0,26.0
4191,29,33,3,0.0,33.0
4192,649,39,20,0.0,39.0
4193,822,15,17,0.0,15.0
4194,117,18,9,0.0,18.0
4195,816,26,33,0.0,26.0
4196,615,45,11,0.0,45.0
4197,790,46,32,0.0,46.0
4198,611,9,50,1.0,9.0
4199,17,15,4,0.0,15.0
4200,165,18,5,0.0,18.0
4201,787,42,6,0.0,42.0
4202,191,39,40,0.0,39.0
4203,72,41,10,0.0,41.0
4204,911,27,2,0.0,27.0
4205,833,5,38,0.0,9.0
4206,105,28,22,0.0,28.0
4207,230,39,9,0.0,39.0
4208,819,1,50,7.0,1.0
4209,787,28,19,0.0,28.0
4210,576,29,20,0.0,29.0
4211,777,21,1,0.0,21.0
4212,867,50,29,0.0,50.0
4213,14,18,46,0.0,36.0
4214,61,28,23,0.0,28.0
4215,38,1,10,7.0,2.0
4216,651,21,42,0.0,21.0
4217,900,30,38,0.0,30.0
4218,867,42,12,0.0,42.0
4219,277,36,6,0.0,36.0
4220,421,28,48,4.0,67.0
4221,744,8,7,0.0,8.0
4222,369,47,7,0.0,47.0
4223,998,27,33,0.0,27.0
4224,542,34,44,0.0,34.0
4225,602,31,45,0.0,32.0
4226,572,31,47,0.0,46.0
4227,124,18,25,0.0,18.0
4228,45,38,46,0.0,38.0
4229,426,36,6,0.0,36.0
4230,863,4,40,0.0,12.0
4231,356,20,26,0.0,20.0
4232,659,13,19,0.0,13.0
4233,594,12,6,0.0,12.0
4234,74,11,16,0.0,11.0
4235,542,12,12,0.0,12.0
4236,294,33,8,0.0,33.0
4237,84,12,12,0.0,12.0
4238,194,32,43,0.0,32.0
4239,382,19,42,0.0,19.0
4240,675,7,23,0.0,7.0
4241,103,42,9,0.0,42.0
4242,278,15,29,0.0,15.0
4243,688,40,27,0.0,40.0
4244,590,27,39,0.0,27.0
4245,88,31,24,0.0,31.0
4246,819,35,26,0.0,35.0
4247,73,18,9,0.0,18.0
4248,518,25,23,0.0,25.0
4249,806,44,6,0.0,44.0
4250,978,38,46,0.0,39.0
4251,77,9,37,0.0,9.0
4252,480,18,25,0.0,18.0
4253,272,47,41,0.0,47.0
4254,426,43,16,0.0,43.0
4255,469,29,20,0.0,29.0
4256,412,36,31,0.0,36.0
4257,403,34,43,0.0,34.0
4258,921,40,8,0.0,40.0
4259,100,12,15,0.0,12.0
4260,125,24,32,0.0,24.0
4261,226,20,50,0.0,55.0
4262,697,45,8,0.0,45.0
4263,193,1,17,1.0,2.0
4264,516,4,41,0.0,14.0
4265,920,12,6,0.0,12.0
4266,822,0,22,2.0,3.0
4267,70,3,34,0.0,6.0
4268,806,27,34,0.0,27.0
4269,825,27,42,0.0,27.0
4270,765,30,29,0.0,30.0
4271,835,15,21,0.0,15.0
4272,572,41,12,0.0,41.0
4273,528,24,5,0.0,24.0
4274,149,29,49,3.0,50.0
4275,133,18,34,0.0,18.0
4276,363,18,47,4.0,18.0
4277,126,17,10,0.0,17.0
4278,168,37,8,0.0,37.0
4279,734,8,5,0.0,8.0
4280,379,32,19,0.0,32.0
4281,638,43,36,0.0,43.0
4282,606,8,12,0.0,8.0
4283,297,36,7,0.0,36.0
4284,374,34,40,0.0,34.0
4285,460,2,30,0.0,4.0
4286,858,11,19,0.0,11.0
4287,593,6,26,0.0,6.0
4288,754,50,8,0.0,50.0
4289,257,40,5,0.0,40.0
4290,858,37,3,0.0,37.0
4291,65,36,10,0.0,36.0
4292,997,40,46,0.0,41.0
4293,717,26,5,0.0,26.0
4294,693,12,21,0.0,12.0
4295,785,11,35,0.0,11.0
4296,377,25,35,0.0,25.0
4297,464,18,35,0.0,18.0
4298,849,20,28,0.0,20.0
4299,161,36,33,0.0,36.0
4300,772,43,2,0.0,43.0
4301,571,34,36,0.0,34.0
4302,587,30,6,0.0,30.0
4303,334,24,8,0.0,24.0
4304,856,34,31,0.0,34.0
4305,90,39,32,0.0,39.0
4306,64,4,20,5.0,4.0
4307,243,44,23,0.0,44.0
4308,368,49,4,0.0,49.0
4309,187,35,13,0.0,35.0
4310,340,17,5,0.0,17.0
4311,465,12,12,0.0,12.0
4312,114,33,25,0.0,33.0
4313,259,46,49,7.0,58.0
4314,818,36,50,1.0,119.0
4315,403,36,11,0.0,36.0
4316,212,1,16,7.0,2.0
4317,214,43,4,0.0,43.0
4318,14,23,28,0.0,23.0
4319,805,33,41,0.0,33.0
4320,959,42,11,0.0,42.0
4321,111,2,28,0.0,4.0
4322,890,46,15,0.0,46.0
4323,673,45,17,0.0,45.0
4324,862,18,16,0.0,18.0
4325,388,49,50,2.0,63.0
4326,667,45,15,0.0,45.0
4327,378,4,29,0.0,4.0
4328,244,7,20,0.0,7.0
4329,419,35,41,0.0,35.0
4330,577,22,8,0.0,22.0
4331,648,25,23,0.0,25.0
4332,987,8,6,0.0,8.0
4333,59,13,40,0.0,13.0
4334,563,8,50,0.0,8.0
4335,45,39,47,0.0,41.0
4336,622,1,26,0.0,3.0
4337,126,4,23,1.0,4.0
4338,775,24,10,0.0,24.0
4339,61,19,28,0.0,19.0
4340,632,22,31,0.0,22.0
4341,946,37,9,0.0,37.0
4342,730,25,29,0.0,25.0
4343,247,29,34,0.0,29.0
4344,427,35,16,0.0,35.0
4345,650,27,32,0.0,27.0
4346,873,15,12,0.0,15.0
4347,785,38,33,0.0,38.0
4348,17,34,50,3.0,48.0
4349,483,23,25,0.0,23.0
4350,26,14,13,0.0,14.0
4351,666,1,29,0.0,4.0
4352,534,47,17,0.0,47.0
4353,954,40,14,0.0,40.0
4354,479,5,39,0.0,9.0
4355,738,30,1,0.0,30.0
4356,783,17,47,4.0,17.0
4357,517,42,37,0.0,42.0
4358,359,39,36,0.0,39.0
4359,154,23,36,0.0,23.0
4360,185,44,1,0.0,44.0
4361,642,41,3,0.0,41.0
4362,574,3,34,0.0,6.0
4363,512,18,41,0.0,18.0
4364,901,44,20,0.0,44.0
4365,416,11,22,0.0,11.0
4366,111,36,34,0.0,36.0
4367,571,42,8,0.0,42.0
4368,402,47,20,0.0,47.0
4369,839,13,19,0.0,13.0
4370,576,28,6,0.0,28.0
4371,783,17,21,0.0,17.0
4372,183,4,43,0.0,21.0
4373,652,17,39,0.0,17.0
4374,792,9,44,0.0,22.0
4375,493,27,27,0.0,27.0
4376,486,35,25,0.0,35.0
4377,652,13,24,0.0,13.0
4378,926,40,29,0.0,40.0
4379,237,41,38,0.0,41.0
4380,248,23,8,0.0,23.0
4381,180,20,33,0.0,20.0
4382,246,40,1,0.0,40.0
4383,980,19,18,0.0,19.0
4384,702,36,16,0.0,36.0
4385,38,34,13,0.0,34.0
4386,107,3,43,0.0,22.0
4387,927,19,43,0.0,20.0
4388,69,49,40,0.0,49.0
4389,723,4,34,0.0,6.0
4390,730,29,21,0.0,29.0
4391,887,0,33,0.0,5.0
4392,655,44,31,0.0,44.0
4393,287,43,14,0.0,43.0
4394,567,28,15,0.0,28.0
4395,609,9,47,1.0,9.0
4396,607,12,19,0.0,12.0
4397,875,47,8,0.0,47.0
4398,755,14,31,0.0,14.0
4399,675,43,17,0.0,43.0
4400,328,35,5,0.0,35.0
4401,757,2,3,7.0,2.0
4402,491,39,20,0.0,39.0
4403,517,14,40,0.0,14.0
4404,480,12,9,0.0,12.0
4405,752,9,26,0.0,9.0
4406,594,28,15,0.0,28.0
4407,849,7,20,0.0,7.0
4408,485,41,44,0.0,41.0
4409,864,35,4,0.0,35.0
4410,391,10,8,0.0,10.0
4411,892,35,31,0.0,35.0
4412,25,29,36,0.0,29.0
4413,25,5,7,0.0,5.0
4414,345,30,40,0.0,30.0
4415,746,20,14,0.0,20.0
4416,31,33,38,0.0,33.0
4417,339,19,30,0.0,19.0
4418,711,46,28,0.0,46.0
4419,260,3,22,6.0,3.0
4420,565,26,7,0.0,26.0
4421,103,49,2,0.0,49.0
4422,237,44,18,0.0,44.0
4423,414,44,26,0.0,44.0
4424,327,34,21,0.0,34.0
4425,739,6,44,0.0,24.0
4426,845,16,35,0.0,16.0
4427,69,35,40,0.0,35.0
4428,846,34,30,0.0,34.0
4429,649,13,34,0.0,13.0
4430,285,41,44,0.0,41.0
4431,476,38,4,0.0,38.0
4432,473,7,4,0.0,7.0
4433,450,18,6,0.0,18.0
4434,981,39,31,0.0,39.0
4435,668,45,10,0.0,45.0
4436,274,47,29,0.0,47.0
4437,289,35,5,0.0,35.0
4438,341,18,49,4.0,18.0
4439,648,6,1,0.0,6.0
4440,151,0,23,3.0,3.0
4441,262,16,14,0.0,16.0
4442,74,39,4,0.0,39.0
4443,533,45,49,2.0,82.0
4444,17,14,25,0.0,14.0
4445,534,6,44,0.0,22.0
4446,194,47,37,0.0,47.0
4447,824,49,24,0.0,49.0
4448,176,33,23,0.0,33.0
4449,316,10,18,0.0,10.0
4450,451,30,29,0.0,30.0
4451,337,9,45,0.0,30.0
4452,582,33,44,0.0,33.0
4453,501,16,49,4.0,16.0
4454,413,43,4,0.0,43.0
4455,548,21,18,0.0,21.0
4456,330,22,22,0.0,22.0
4457,707,36,2,0.0,36.0
4458,837,22,42,0.0,22.0
4459,519,32,2,0.0,32.0
4460,643,15,32,0.0,15.0
4461,11,0,36,0.0,7.0
4462,151,13,28,0.0,13.0
4463,384,5,4,0.0,5.0
4464,498,4,12,0.0,4.0
4465,79,7,20,0.0,7.0
4466,272,9,45,0.0,28.0
4467,280,13,41,0.0,13.0
4468,295,2,46,0.0,38.0
4469,562,22,11,0.0,22.0
4470,13,32,11,0.0,32.0
4471,213,34,29,0.0,34.0
4472,292,19,46,0.0,34.0
4473,576,9,33,0.0,9.0
4474,504,30,30,0.0,30.0
4475,303,8,11,0.0,8.0
4476,274,13,27,0.0,13.0
4477,157,1,49,2.0,1.0
4478,522,31,48,4.0,82.0
4479,20,44,26,0.0,44.0
4480,968,33,45,0.0,33.0
4481,224,20,30,0.0,20.0
4482,776,27,36,0.0,27.0
4483,936,2,41,0.0,13.0
4484,777,46,19,0.0,46.0
4485,755,10,3,0.0,10.0
4486,288,48,16,0.0,48.0
4487,238,49,3,0.0,49.0
4488,682,1,47,6.0,1.0
4489,643,40,34,0.0,40.0
4490,616,4,35,0.0,6.0
4491,626,27,22,0.0,27.0
4492,903,23,50,0.0,142.0
4493,865,48,28,0.0,48.0
4494,120,12,36,0.0,12.0
4495,895,3,37,0.0,8.0
4496,340,7,7,0.0,7.0
4497,164,17,25,0.0,17.0
4498,712,10,44,0.0,26.0
4499,178,17,16,0.0,17.0
4500,592,41,35,0.0,41.0
4501,468,39,7,0.0,39.0
4502,317,38,43,0.0,38.0
4503,313,4,17,0.0,4.0
4504,383,7,22,0.0,7.0
4505,311,35,41,0.0,35.0
4506,379,25,26,0.0,25.0
4507,187,44,36,0.0,44.0
4508,163,24,6,0.0,24.0
4509,871,9,35,0.0,9.0
4510,281,7,38,0.0,9.0
4511,165,29,19,0.0,29.0
4512,869,15,6,0.0,15.0
4513,998,7,47,0.0,7.0
4514,440,18,12,0.0,18.0
4515,555,20,19,0.0,20.0
4516,817,37,42,0.0,37.0
4517,622,43,24,0.0,43.0
4518,912,22,26,0.0,22.0
4519,54,18,29,0.0,18.0
4520,538,46,18,0.0,46.0
4521,942,19,33,0.0,19.0
4522,377,19,13,0.0,19.0
4523,589,13,42,0.0,18.0
4524,709,9,46,0.0,34.0
4525,409,41,16,0.0,41.0
4526,840,41,39,0.0,41.0
4527,732,33,36,0.0,33.0
4528,100,18,48,4.0,18.0
4529,157,18,44,0.0,27.0
4530,410,41,31,0.0,41.0
4531,190,15,21,0.0,15.0
4532,38,31,29,0.0,31.0
4533,87,15,20,0.0,15.0
4534,501,9,16,0.0,9.0
4535,126,35,45,0.0,35.0
4536,941,21,25,0.0,21.0
4537,709,42,32,0.0,42.0
4538,756,46,18,0.0,46.0
4539,119,36,22,0.0,36.0
4540,28,22,40,0.0,22.0
4541,558,29,16,0.0,29.0
4542,57,6,21,0.0,6.0
4543,379,31,31,0.0,31.0
4544,695,46,16,0.0,46.0
4545,251,18,11,0.0,18.0
4546,169,48,22,0.0,48.0
4547,980,31,48,0.0,154.0
4548,709,18,26,0.0,18.0
4549,794,50,34,0.0,50.0
4550,666,41,21,0.0,41.0
4551,240,49,39,0.0,49.0
4552,284,9,8,0.0,9.0
4553,323,41,49,1.0,61.0
4554,62,25,11,0.0,25.0
4555,532,11,32,0.0,11.0
4556,980,18,42,0.0,18.0
4557,173,3,49,1.0,3.0
4558,345,2,18,6.0,2.0
4559,834,44,6,0.0,44.0
4560,205,18,18,0.0,18.0
4561,888,19,2,0.0,19.0
4562,263,39,12,0.0,39.0
4563,382,32,29,0.0,32.0
4564,728,3,50,5.0,3.0
4565,95,50,28,0.0,50.0
4566,59,22,22,0.0,22.0
4567,245,29,47,0.0,45.0
4568,235,12,24,0.0,12.0
4569,568,1,38,0.0,9.0
4570,154,33,6,0.0,33.0
4571,770,17,38,0.0,17.0
4572,441,6,11,0.0,6.0
4573,193,16,22,0.0,16.0
4574,142,39,40,0.0,39.0
4575,620,23,16,0.0,23.0
4576,636,35,19,0.0,35.0
4577,919,11,41,0.0,14.0
4578,607,39,4,0.0,39.0
4579,833,44,32,0.0,44.0
4580,222,22,43,0.0,22.0
4581,98,23,12,0.0,23.0
4582,938,36,49,5.0,151.0
4583,605,22,12,0.0,22.0
4584,496,1,12,7.0,2.0
4585,122,18,18,0.0,18.0
4586,920,22,23,0.0,22.0
4587,770,17,12,0.0,17.0
4588,442,31,34,0.0,31.0
4589,349,26,24,0.0,26.0
4590,83,35,24,0.0,35.0
4591,168,1,1,3.0,1.0
4592,733,11,33,0.0,11.0
4593,165,41,28,0.0,41.0
4594,565,49,47,2.0,86.0
4595,998,7,8,0.0,7.0
4596,957,36,15,0.0,36.0
4597,645,11,23,0.0,11.0
4598,593,29,32,0.0,29.0
4599,658,6,20,0.0,6.0
4600,888,30,29,0.0,30.0
4601,877,28,23,0.0,28.0
4602,425,47,48,2.0,68.0
4603,980,32,6,0.0,32.0
4604,197,25,14,0.0,25.0
4605,70,6,33,0.0,6.0
4606,430,15,36,0.0,15.0
4607,903,47,28,0.0,47.0
4608,622,22,2,0.0,22.0
4609,181,44,1,0.0,44.0
4610,152,9,20,0.0,9.0
4611,512,3,43,0.0,18.0
4612,147,24,33,0.0,24.0
4613,630,11,20,0.0,11.0
4614,843,23,16,0.0,23.0
4615,987,25,27,0.0,25.0
4616,605,11,18,0.0,11.0
4617,584,11,47,6.0,11.0
4618,591,3,46,0.0,40.0
4619,897,17,3,0.0,17.0
4620,106,12,39,0.0,12.0
4621,682,47,26,0.0,47.0
4622,646,42,5,0.0,42.0
4623,376,33,23,0.0,33.0
4624,459,5,4,0.0,5.0
4625,126,9,45,0.0,29.0
4626,682,10,15,0.0,10.0
4627,666,15,9,0.0,15.0
4628,689,27,34,0.0,27.0
4629,254,24,49,6.0,57.0
4630,609,40,26,0.0,40.0
4631,367,14,34,0.0,14.0
4632,411,19,37,0.0,19.0
4633,887,15,29,0.0,15.0
4634,93,42,44,0.0,42.0
4635,147,2,15,3.0,2.0
4636,183,6,39,0.0,9.0
4637,549,18,44,0.0,23.0
4638,264,3,10,1.0,3.0
4639,425,13,31,0.0,13.0
4640,572,36,12,0.0,36.0
4641,408,5,35,0.0,6.0
4642,892,10,23,0.0,10.0
4643,612,5,15,0.0,5.0
4644,58,36,33,0.0,36.0
4645,188,21,35,0.0,21.0
4646,847,32,22,0.0,32.0
4647,201,27,33,0.0,27.0
4648,387,33,16,0.0,33.0
4649,813,11,43,0.0,22.0
4650,215,13,44,0.0,27.0
4651,476,6,37,0.0,7.0
4652,599,35,26,0.0,35.0
4653,256,32,38,0.0,32.0
4654,33,35,40,0.0,35.0
4655,356,27,17,0.0,27.0
4656,760,8,48,0.0,8.0
4657,933,4,20,0.0,4.0
4658,561,40,5,0.0,40.0
4659,665,50,41,0.0,50.0
4660,19,19,34,0.0,19.0
4661,253,26,36,0.0,26.0
4662,953,19,8,0.0,19.0
4663,267,42,42,0.0,42.0
4664,194,13,17,0.0,13.0
4665,777,45,9,0.0,45.0
4666,380,49,36,0.0,49.0
4667,14,19,38,0.0,19.0
4668,209,18,49,4.0,18.0
4669,65,19,12,0.0,19.0
4670,154,37,38,0.0,37.0
4671,300,49,9,0.0,49.0
4672,518,16,11,0.0,16.0
4673,851,38,6,0.0,38.0
4674,210,9,18,0.0,9.0
4675,993,50,14,0.0,50.0
4676,663,3,2,0.0,3.0
4677,15,35,19,0.0,35.0
4678,822,45,29,0.0,45.0
4679,519,17,14,0.0,17.0
4680,867,21,9,0.0,21.0
4681,893,39,25,0.0,39.0
4682,254,19,45,0.0,30.0
4683,783,43,4,0.0,43.0
4684,211,38,13,0.0,38.0
4685,246,44,38,0.0,44.0
4686,550,32,21,0.0,32.0
4687,348,45,27,0.0,45.0
4688,205,27,40,0.0,27.0
4689,870,10,13,0.0,10.0
4690,66,41,22,0.0,41.0
4691,132,24,28,0.0,24.0
4692,312,13,46,0.0,39.0
4693,661,30,32,0.0,30.0
4694,151,5,20,0.0,5.0
4695,402,27,44,0.0,27.0
4696,234,48,44,0.0,48.0
4697,546,14,15,0.0,14.0
4698,885,10,38,0.0,10.0
4699,985,23,25,0.0,23.0
4700,312,10,49,0.0,10.0
4701,984,5,17,0.0,5.0
4702,721,43,2,0.0,43.0
4703,594,32,41,0.0,32.0
4704,430,6,5,0.0,6.0
4705,267,20,21,0.0,20.0
4706,557,6,15,0.0,6.0
4707,336,20,20,0.0,20.0
4708,173,19,20,0.0,19.0
4709,483,19,22,0.0,19.0
4710,719,5,30,0.0,5.0
4711,988,32,8,0.0,32.0
4712,365,10,11,0.0,10.0
4713,355,7,45,0.0,31.0
4714,44,50,36,0.0,50.0
4715,214,29,16,0.0,29.0
4716,715,33,11,0.0,33.0
4717,799,46,21,0.0,46.0
4718,330,5,25,0.0,5.0
4719,667,16,19,0.0,16.0
4720,457,21,34,0.0,21.0
4721,943,49,21,0.0,49.0
4722,710,26,20,0.0,26.0
4723,725,16,44,0.0,24.0
4724,526,41,4,0.0,41.0
4725,532,15,34,0.0,15.0
4726,830,46,42,0.0,46.0
4727,733,11,16,0.0,11.0
4728,961,27,43,0.0,27.0
4729,794,35,3,0.0,35.0
4730,555,25,43,0.0,25.0
4731,385,33,29,0.0,33.0
4732,766,20,3,0.0,20.0
4733,352,25,26,0.0,25.0
4734,76,18,1,0.0,18.0
4735,786,13,37,0.0,13.0
4736,581,8,28,0.0,8.0
4737,208,12,45,0.0,29.0
4738,245,36,25,0.0,36.0
4739,110,31,15,0.0,31.0
4740,448,3,5,1.0,3.0
4741,298,21,13,0.0,21.0
4742,119,32,13,0.0,32.0
4743,603,31,8,0.0,31.0
4744,382,8,13,0.0,8.0
4745,562,13,29,0.0,13.0
4746,728,23,25,0.0,23.0
4747,494,13,7,0.0,13.0
4748,856,45,17,0.0,45.0
4749,797,16,22,0.0,16.0
4750,818,46,35,0.0,46.0
4751,559,31,33,0.0,31.0
4752,696,6,44,0.0,26.0
4753,728,50,42,0.0,50.0
4754,699,6,46,0.0,34.0
4755,867,44,29,0.0,44.0
4756,515,47,29,0.0,47.0
4757,329,22,26,0.0,22.0
4758,711,12,6,0.0,12.0
4759,14,35,49,3.0,48.0
4760,912,26,34,0.0,26.0
4761,567,36,8,0.0,36.0
4762,521,20,2,0.0,20.0
4763,813,19,14,0.0,19.0
4764,341,17,2,0.0,17.0
4765,399,44,45,0.0,44.0
4766,63,48,27,0.0,48.0
4767,803,39,31,0.0,39.0
4768,557,41,43,0.0,41.0
4769,655,0,9,7.0,2.0
4770,167,28,42,0.0,28.0
4771,973,11,46,0.0,35.0
4772,684,39,17,0.0,39.0
4773,274,30,34,0.0,30.0
4774,785,28,42,0.0,28.0
4775,237,42,41,0.0,42.0
4776,765,33,38,0.0,33.0
4777,269,44,12,0.0,44.0
4778,152,18,46,0.0,35.0
4779,676,13,2,0.0,13.0
4780,255,29,26,0.0,29.0
4781,307,7,4,0.0,7.0
4782,442,10,2,0.0,10.0
4783,966,26,11,0.0,26.0
4784,457,4,50,5.0,4.0
4785,539,9,19,0.0,9.0
4786,785,49,2,0.0,49.0
4787,353,48,45,0.0,48.0
4788,493,7,6,0.0,7.0
4789,897,34,40,0.0,34.0
4790,249,41,31,0.0,41.0
4791,189,4,36,0.0,7.0
4792,915,26,8,0.0,26.0
4793,218,16,29,0.0,16.0
4794,258,11,22,0.0,11.0
4795,411,20,40,0.0,20.0
4796,784,38,3,0.0,38.0
4797,597,22,9,0.0,22.0
4798,529,42,44,0.0,42.0
4799,267,15,36,0.0,15.0
4800,150,40,38,0.0,40.0
4801,649,36,11,0.0,36.0
4802,955,23,6,0.0,23.0
4803,373,38,23,0.0,38.0
4804,832,10,40,0.0,11.0
4805,267,20,17,0.0,20.0
4806,439,38,40,0.0,38.0
4807,257,18,45,0.0,30.0
4808,887,50,8,0.0,50.0
4809,320,9,43,0.0,18.0
4810,986,16,10,0.0,16.0
4811,805,20,41,0.0,20.0
4812,386,34,36,0.0,34.0
4813,789,47,13,0.0,47.0
4814,62,28,23,0.0,28.0
4815,724,30,19,0.0,30.0
4816,430,40,35,0.0,40.0
4817,725,29,18,0.0,29.0
4818,231,18,22,0.0,18.0
4819,659,43,33,0.0,43.0
4820,871,4,4,0.0,4.0
4821,206,1,4,5.0,1.0
4822,524,6,9,0.0,6.0
4823,716,22,45,0.0,29.0
4824,763,29,21,0.0,29.0
4825,408,37,13,0.0,37.0
4826,616,28,26,0.0,28.0
4827,205,43,27,0.0,43.0
4828,643,43,7,0.0,43.0
4829,329,26,30,0.0,26.0
4830,798,22,41,0.0,22.0
4831,458,30,1,0.0,30.0
4832,213,36,19,0.0,36.0
4833,644,16,8,0.0,16.0
4834,894,26,29,0.0,26.0
4835,70,6,46,0.0,34.0
4836,727,32,11,0.0,32.0
4837,260,5,23,0.0,5.0
4838,612,50,3,0.0,50.0
4839,52,4,28,0.0,4.0
4840,345,40,23,0.0,40.0
4841,51,29,34,0.0,29.0
4842,476,46,1,0.0,46.0
4843,524,44,27,0.0,44.0
4844,73,0,18,1.0,2.0
4845,404,34,3,0.0,34.0
4846,890,32,42,0.0,32.0
4847,178,9,30,0.0,9.0
4848,141,26,6,0.0,26.0
4849,929,24,24,0.0,24.0
4850,370,19,42,0.0,19.0
4851,299,45,33,0.0,45.0
4852,288,29,38,0.0,29.0
4853,287,38,17,0.0,38.0
4854,45,37,38,0.0,37.0
4855,450,36,48,7.0,70.0
4856,314,8,22,0.0,8.0
4857,240,43,7,0.0,43.0
4858,27,38,22,0.0,38.0
4859,61,9,48,7.0,9.0
4860,685,2,47,0.0,2.0
4861,693,35,3,0.0,35.0
4862,288,12,37,0.0,12.0
4863,821,42,43,0.0,42.0
4864,413,10,13,0.0,10.0
4865,782,10,28,0.0,10.0
4866,419,19,3,0.0,19.0
4867,41,24,47,0.0,41.0
4868,931,44,23,0.0,44.0
4869,32,37,50,3.0,48.0
4870,611,35,48,4.0,90.0
4871,822,34,30,0.0,34.0
4872,379,21,21,0.0,21.0
4873,390,30,32,0.0,30.0
4874,213,36,16,0.0,36.0
4875,559,28,49,2.0,85.0
4876,575,38,22,0.0,38.0
4877,435,44,40,0.0,44.0
4878,601,35,46,0.0,36.0
4879,119,29,1,0.0,29.0
4880,509,31,13,0.0,31.0
4881,589,16,45,0.0,28.0
4882,834,34,50,6.0,124.0
4883,421,47,46,0.0,47.0
4884,324,26,34,0.0,26.0
4885,362,37,6,0.0,37.0
4886,574,1,33,0.0,5.0
4887,607,4,37,0.0,8.0
4888,174,17,42,0.0,17.0
4889,628,36,19,0.0,36.0
4890,895,23,39,0.0,23.0
4891,607,28,4,0.0,28.0
4892,857,25,33,0.0,25.0
4893,638,27,31,0.0,27.0
4894,917,30,47,1.0,143.0
4895,442,14,17,0.0,14.0
4896,449,28,31,0.0,28.0
4897,377,2,22,0.0,3.0
4898,105,2,7,5.0,2.0
4899,623,41,27,0.0,41.0
4900,967,7,31,0.0,7.0
4901,323,2,32,0.0,5.0
4902,396,38,10,0.0,38.0
4903,368,39,34,0.0,39.0
4904,75,6,2,0.0,6.0
4905,520,23,39,0.0,23.0
4906,715,43,6,0.0,43.0
4907,306,36,36,0.0,36.0
4908,585,12,14,0.0,12.0
4909,660,31,31,0.0,31.0
4910,536,38,1,0.0,38.0
4911,500,8,48,0.0,8.0
4912,502,29,46,0.0,35.0
4913,564,25,2,0.0,25.0
4914,769,13,13,0.0,13.0
4915,533,6,10,0.0,6.0
4916,907,33,11,0.0,33.0
4917,50,34,47,0.0,41.0
4918,135,3,36,0.0,7.0
4919,37,41,39,0.0,41.0
4920,526,6,33,0.0,6.0
4921,557,2,4,6.0,2.0
4922,75,1,15,2.0,2.0
4923,304,6,48,7.0,6.0
4924,156,2,43,0.0,18.0
4925,190,10,8,0.0,10.0
4926,479,37,30,0.0,37.0
4927,719,43,15,0.0,43.0
4928,105,50,17,0.0,50.0
4929,132,3,28,0.0,4.0
4930,680,15,48,4.0,15.0
4931,19,40,8,0.0,40.0
4932,672,21,49,2.0,95.0
4933,273,5,17,0.0,5.0
4934,886,23,43,0.0,23.0
4935,432,4,34,0.0,6.0
4936,919,38,37,0.0,38.0
4937,599,29,30,0.0,29.0
4938,323,8,4,0.0,8.0
4939,319,31,38,0.0,31.0
4940,319,44,12,0.0,44.0
4941,201,32,47,0.0,44.0
4942,21,18,4,0.0,18.0
4943,639,37,9,0.0,37.0
4944,568,43,8,0.0,43.0
4945,388,35,25,0.0,35.0
4946,820,46,13,0.0,46.0
4947,657,14,21,0.0,14.0
4948,889,24,7,0.0,24.0
4949,287,2,9,5.0,2.0
4950,119,2,49,0.0,2.0
4951,976,34,17,0.0,34.0
4952,770,34,49,1.0,109.0
4953,389,29,21,0.0,29.0
4954,37,35,38,0.0,35.0
4955,821,28,4,0.0,28.0
4956,648,35,17,0.0,35.0
4957,280,1,35,0.0,6.0
4958,93,25,10,0.0,25.0
4959,290,14,49,2.0,14.0
4960,36,13,11,0.0,13.0
4961,427,36,27,0.0,36.0
4962,312,38,47,0.0,45.0
4963,841,2,37,0.0,8.0
4964,278,42,39,0.0,42.0
4965,628,19,46,0.0,36.0
4966,330,47,21,0.0,47.0
4967,347,31,42,0.0,31.0
4968,424,15,47,2.0,15.0
4969,150,3,19,0.0,3.0
4970,266,45,17,0.0,45.0
4971,388,0,46,0.0,39.0
4972,441,47,43,0.0,47.0
4973,995,34,4,0.0,34.0
4974,502,43,37,0.0,43.0
4975,896,3,28,0.0,4.0
4976,732,35,19,0.0,35.0
4977,435,41,37,0.0,41.0
4978,457,7,36,0.0,7.0
4979,956,48,13,0.0,48.0
4980,72,19,11,0.0,19.0
4981,418,2,17,2.0,2.0
4982,905,15,15,0.0,15.0
4983,675,6,50,7.0,6.0
4984,316,35,23,0.0,35.0
4985,526,3,33,0.0,5.0
4986,285,5,19,0.0,5.0
4987,555,6,17,0.0,6.0
